Date Time,Open,High,Low,Close,Volume
2021-09-01 10:11:00,382.238,382.38,382.23,382.235,59460
2021-09-01 10:12:00,382.23,382.23,382.1,382.2,50087
2021-09-01 10:13:00,382.195,382.32,382.1522,382.23,41231
2021-09-01 10:14:00,382.22,382.3,382.09,382.3,52647
2021-09-01 10:15:00,382.29,382.32,382.05,382.1478,52419
2021-09-01 10:16:00,382.15,382.18,382.01,382.1091,67793
2021-09-01 10:17:00,382.12,382.12,381.96,381.99,31647
2021-09-01 10:18:00,381.99,382.0679,381.93,382.06,52562
2021-09-01 10:19:00,382.055,382.09,381.91,381.95,37227
2021-09-01 10:20:00,381.95,382.0101,381.815,381.88,139273
2021-09-01 10:21:00,381.865,382.0101,381.85,382.0101,45843
2021-09-01 10:22:00,382.01,382.0299,381.8927,382.0,49759
2021-09-01 10:23:00,381.98,382.1599,381.97,382.04,66752
2021-09-01 10:24:00,382.0404,382.105,381.94,382.015,61472
2021-09-01 10:25:00,382.01,382.01,381.92,381.94,75160
2021-09-01 10:26:00,381.94,382.06,381.92,382.06,88219
2021-09-01 10:27:00,382.065,382.1099,381.95,381.959,55153
2021-09-01 10:28:00,381.95,382.005,381.9,381.96,40991
2021-09-01 10:29:00,381.92,382.07,381.92,382.07,39963
2021-09-01 10:30:00,382.06,382.11,381.96,381.98,47880
2021-09-01 10:31:00,381.98,382.0,381.825,381.88,60219
2021-09-01 10:32:00,381.86,381.91,381.8,381.906,54315
2021-09-01 10:33:00,381.869,382.12,381.86,382.119,50754
2021-09-01 10:34:00,382.12,382.18,382.045,382.075,62934
2021-09-01 10:35:00,382.08,382.11,382.02,382.11,40464
2021-09-01 10:36:00,382.11,382.3096,382.06,382.285,74514
2021-09-01 10:37:00,382.305,382.38,382.28,382.35,70379
2021-09-01 10:38:00,382.34,382.4,382.3,382.375,38678
2021-09-01 10:39:00,382.38,382.38,382.33,382.36,24813
2021-09-01 10:40:00,382.3565,382.4,382.3,382.39,38970
2021-09-01 10:41:00,382.3975,382.3991,382.22,382.29,70584
2021-09-01 10:42:00,382.28,382.2805,382.215,382.26,27026
2021-09-01 10:43:00,382.26,382.32,382.23,382.29,30887
2021-09-01 10:44:00,382.28,382.335,382.2378,382.24,22483
2021-09-01 10:45:00,382.25,382.28,382.21,382.28,22703
2021-09-01 10:46:00,382.28,382.4,382.275,382.3626,51172
2021-09-01 10:47:00,382.365,382.39,382.305,382.31,28119
2021-09-01 10:48:00,382.3,382.33,382.23,382.23,37336
2021-09-01 10:49:00,382.23,382.33,382.0722,382.3126,32764
2021-09-01 10:50:00,382.32,382.46,382.31,382.45,53484
2021-09-01 10:51:00,382.4401,382.48,382.32,382.35,69170
2021-09-01 10:52:00,382.35,382.395,382.28,382.285,33540
2021-09-01 10:53:00,382.28,382.285,382.1,382.14,62991
2021-09-01 10:54:00,382.15,382.1686,382.09,382.165,32052
2021-09-01 10:55:00,382.16,382.22,382.1201,382.2,84289
2021-09-01 10:56:00,382.19,382.23,382.11,382.16,34558
2021-09-01 10:57:00,382.16,382.16,382.09,382.111,48278
2021-09-01 10:58:00,382.11,382.155,382.105,382.12,33891
2021-09-01 10:59:00,382.12,382.18,382.12,382.18,30970
2021-09-01 11:00:00,382.18,382.24,382.18,382.21,54513
2021-09-01 11:01:00,382.2,382.21,382.105,382.1598,32555
2021-09-01 11:02:00,382.16,382.16,381.95,381.95,71452
2021-09-01 11:03:00,381.96,381.9799,381.905,381.9279,53646
2021-09-01 11:04:00,381.92,381.96,381.9,381.93,32576
2021-09-01 11:05:00,381.925,381.93,381.83,381.83,44666
2021-09-01 11:06:00,381.835,381.88,381.78,381.85,48008
2021-09-01 11:07:00,381.855,381.9799,381.8202,381.97,70715
2021-09-01 11:08:00,381.965,382.06,381.95,382.06,44340
2021-09-01 11:09:00,382.045,382.105,382.04,382.083,32444
2021-09-01 11:10:00,382.08,382.27,382.06,382.25,55914
2021-09-01 11:11:00,382.245,382.33,382.2295,382.29,43758
2021-09-01 11:12:00,382.3,382.36,382.22,382.2299,43847
2021-09-01 11:13:00,382.21,382.255,382.15,382.23,40064
2021-09-01 11:14:00,382.23,382.2493,382.195,382.23,33213
2021-09-01 11:15:00,382.23,382.305,382.205,382.3,22164
2021-09-01 11:16:00,382.3,382.32,382.19,382.24,27025
2021-09-01 11:17:00,382.2595,382.26,382.1307,382.16,52984
2021-09-01 11:18:00,382.14,382.26,382.13,382.26,50299
2021-09-01 11:19:00,382.25,382.29,382.225,382.26,23273
2021-09-01 11:20:00,382.2899,382.3,382.17,382.3,17657
2021-09-01 11:21:00,382.3,382.3,382.22,382.27,24567
2021-09-01 11:22:00,382.2625,382.35,382.24,382.33,30413
2021-09-01 11:23:00,382.33,382.37,382.2494,382.255,48144
2021-09-01 11:24:00,382.28,382.28,382.13,382.13,35369
2021-09-01 11:25:00,382.11,382.21,382.095,382.19,41512
2021-09-01 11:26:00,382.2,382.24,382.12,382.12,39938
2021-09-01 11:27:00,382.15,382.18,382.095,382.1,26529
2021-09-01 11:28:00,382.09,382.245,382.09,382.235,32336
2021-09-01 11:29:00,382.24,382.27,382.15,382.17,31755
2021-09-01 11:30:00,382.17,382.32,382.14,382.32,37052
2021-09-01 11:31:00,382.325,382.39,382.3001,382.31,245195
2021-09-01 11:32:00,382.31,382.37,382.31,382.32,41257
2021-09-01 11:33:00,382.3,382.36,382.29,382.35,61269
2021-09-01 11:34:00,382.36,382.44,382.3501,382.3809,32323
2021-09-01 11:35:00,382.39,382.4,382.27,382.28,33968
2021-09-01 11:36:00,382.28,382.3,382.2501,382.3,18832
2021-09-01 11:37:00,382.29,382.3797,382.26,382.28,44789
2021-09-01 11:38:00,382.275,382.32,382.27,382.27,15382
2021-09-01 11:39:00,382.26,382.295,382.2001,382.24,32753
2021-09-01 11:40:00,382.256,382.28,382.19,382.235,22052
2021-09-01 11:41:00,382.25,382.29,382.21,382.23,32320
2021-09-01 11:42:00,382.235,382.2875,382.2287,382.2799,35534
2021-09-01 11:43:00,382.29,382.29,382.145,382.15,29599
2021-09-01 11:44:00,382.14,382.22,382.1073,382.22,47075
2021-09-01 11:45:00,382.2,382.2194,382.1601,382.18,19244
2021-09-01 11:46:00,382.1814,382.1995,382.15,382.18,17529
2021-09-01 11:47:00,382.18,382.1858,382.06,382.075,18276
2021-09-01 11:48:00,382.0781,382.115,382.0,382.115,37256
2021-09-01 11:49:00,382.11,382.14,382.04,382.09,20909
2021-09-01 11:50:00,382.1,382.145,382.001,382.0091,33298
2021-09-01 11:51:00,382.01,382.13,382.01,382.13,30266
2021-09-01 11:52:00,382.1161,382.13,382.07,382.09,39711
2021-09-01 11:53:00,382.09,382.125,382.0601,382.11,52695
2021-09-01 11:54:00,382.0901,382.14,382.09,382.14,36352
2021-09-01 11:55:00,382.13,382.2,382.13,382.195,66192
2021-09-01 11:56:00,382.198,382.22,382.16,382.17,38700
2021-09-01 11:57:00,382.17,382.19,382.12,382.155,20843
2021-09-01 11:58:00,382.16,382.1999,382.15,382.18,42370
2021-09-01 11:59:00,382.18,382.22,382.1401,382.16,35099
2021-09-01 12:00:00,382.16,382.29,382.115,382.28,46736
2021-09-01 12:01:00,382.28,382.32,382.17,382.19,24236
2021-09-01 12:02:00,382.21,382.3,382.19,382.29,68884
2021-09-01 12:03:00,382.27,382.3,382.27,382.285,19580
2021-09-01 12:04:00,382.29,382.37,382.28,382.36,28785
2021-09-01 12:05:00,382.37,382.39,382.3225,382.34,15893
2021-09-01 12:06:00,382.35,382.36,382.31,382.31,13832
2021-09-01 12:07:00,382.3,382.33,382.29,382.32,9430
2021-09-01 12:08:00,382.32,382.375,382.32,382.37,49513
2021-09-01 12:09:00,382.37,382.3899,382.33,382.37,27734
2021-09-01 12:10:00,382.37,382.39,382.33,382.345,22433
2021-09-01 12:11:00,382.34,382.355,382.31,382.35,14368
2021-09-01 12:12:00,382.37,382.375,382.35,382.37,105362
2021-09-01 12:13:00,382.38,382.435,382.35,382.395,63175
2021-09-01 12:14:00,382.39,382.39,382.34,382.35,41845
2021-09-01 12:15:00,382.36,382.38,382.32,382.37,10259
2021-09-01 12:16:00,382.35,382.35,382.3,382.31,13296
2021-09-01 12:17:00,382.3,382.3168,382.265,382.265,44499
2021-09-01 12:18:00,382.265,382.3199,382.26,382.293,20563
2021-09-01 12:19:00,382.2999,382.34,382.28,382.31,12390
2021-09-01 12:20:00,382.32,382.35,382.31,382.34,18047
2021-09-01 12:21:00,382.34,382.35,382.29,382.35,31637
2021-09-01 12:22:00,382.335,382.35,382.25,382.25,42194
2021-09-01 12:23:00,382.25,382.275,382.23,382.24,33053
2021-09-01 12:24:00,382.235,382.28,382.2,382.28,30613
2021-09-01 12:25:00,382.28,382.4,382.15,382.19,152978
2021-09-01 12:26:00,382.19,382.22,382.14,382.195,31072
2021-09-01 12:27:00,382.23,382.27,382.2,382.2,14555
2021-09-01 12:28:00,382.2,382.26,382.18,382.26,16270
2021-09-01 12:29:00,382.25,382.29,382.235,382.2602,21518
2021-09-01 12:30:00,382.27,382.27,382.17,382.17,24969
2021-09-01 12:31:00,382.18,382.195,382.16,382.185,12002
2021-09-01 12:32:00,382.17,382.19,382.13,382.19,73064
2021-09-01 12:33:00,382.18,382.2,382.16,382.2,41302
2021-09-01 12:34:00,382.1991,382.2985,382.1963,382.29,37264
2021-09-01 12:35:00,382.29,382.3,382.245,382.263,25534
2021-09-01 12:36:00,382.27,382.29,382.205,382.24,13563
2021-09-01 12:37:00,382.24,382.2514,382.155,382.165,16665
2021-09-01 12:38:00,382.16,382.2,382.15,382.17,144082
2021-09-01 12:39:00,382.16,382.22,382.16,382.21,304278
2021-09-01 12:40:00,382.215,382.24,382.2,382.22,23106
2021-09-01 12:41:00,382.235,382.25,382.2,382.21,10636
2021-09-01 12:42:00,382.21,382.21,382.0936,382.1178,24233
2021-09-01 12:43:00,382.1198,382.1198,382.06,382.075,35010
2021-09-01 12:44:00,382.07,382.12,382.06,382.11,20995
2021-09-01 12:45:00,382.11,382.1131,382.05,382.06,28666
2021-09-01 12:46:00,382.06,382.135,382.06,382.12,26365
2021-09-01 12:47:00,382.14,382.2,382.1201,382.19,32472
2021-09-01 12:48:00,382.19,382.22,382.16,382.18,27207
2021-09-01 12:49:00,382.15,382.21,382.15,382.2,22189
2021-09-01 12:50:00,382.209,382.25,382.2,382.24,49294
2021-09-01 12:51:00,382.23,382.24,382.19,382.2,21443
2021-09-01 12:52:00,382.19,382.22,382.17,382.21,21533
2021-09-01 12:53:00,382.22,382.2601,382.21,382.23,19655
2021-09-01 12:54:00,382.235,382.27,382.23,382.24,14276
2021-09-01 12:55:00,382.25,382.25,382.18,382.2101,20753
2021-09-01 12:56:00,382.22,382.245,382.21,382.21,11392
2021-09-01 12:57:00,382.21,382.25,382.2,382.245,26135
2021-09-01 12:58:00,382.24,382.27,382.221,382.27,17891
2021-09-01 12:59:00,382.26,382.26,382.195,382.225,20694
2021-09-01 13:00:00,382.24,382.25,382.2165,382.23,21590
2021-09-01 13:01:00,382.22,382.2453,382.18,382.23,12807
2021-09-01 13:02:00,382.235,382.25,382.19,382.22,14920
2021-09-01 13:03:00,382.23,382.24,382.2,382.23,10783
2021-09-01 13:04:00,382.24,382.35,382.23,382.3416,21513
2021-09-01 13:05:00,382.355,382.38,382.33,382.34,23096
2021-09-01 13:06:00,382.33,382.34,382.245,382.27,27855
2021-09-01 13:07:00,382.28,382.28,382.2401,382.26,19045
2021-09-01 13:08:00,382.25,382.28,382.24,382.27,9990
2021-09-01 13:09:00,382.27,382.28,382.25,382.28,13765
2021-09-01 13:10:00,382.2757,382.29,382.225,382.23,21023
2021-09-01 13:11:00,382.24,382.26,382.1,382.1,43324
2021-09-01 13:12:00,382.105,382.135,382.09,382.11,35498
2021-09-01 13:13:00,382.115,382.1502,382.105,382.14,25966
2021-09-01 13:14:00,382.135,382.21,382.13,382.19,19608
2021-09-01 13:15:00,382.2,382.28,382.2,382.2501,28658
2021-09-01 13:16:00,382.24,382.29,382.24,382.27,27909
2021-09-01 13:17:00,382.27,382.32,382.27,382.32,35636
2021-09-01 13:18:00,382.3215,382.34,382.29,382.31,36830
2021-09-01 13:19:00,382.3,382.31,382.28,382.3,8678
2021-09-01 13:20:00,382.31,382.31,382.275,382.3,19774
2021-09-01 13:21:00,382.3,382.33,382.3,382.32,13168
2021-09-01 13:22:00,382.32,382.34,382.31,382.331,15338
2021-09-01 13:23:00,382.33,382.35,382.31,382.34,14412
2021-09-01 13:24:00,382.36,382.3999,382.34,382.37,46639
2021-09-01 13:25:00,382.35,382.36,382.3229,382.335,10817
2021-09-01 13:26:00,382.34,382.345,382.31,382.31,18232
2021-09-01 13:27:00,382.31,382.31,382.265,382.27,23329
2021-09-01 13:28:00,382.27,382.29,382.26,382.27,8165
2021-09-01 13:29:00,382.29,382.34,382.29,382.32,30869
2021-09-01 13:30:00,382.32,382.35,382.32,382.35,23854
2021-09-01 13:31:00,382.35,382.405,382.3401,382.4,13757
2021-09-01 13:32:00,382.4,382.45,382.39,382.39,38870
2021-09-01 13:33:00,382.395,382.405,382.37,382.3919,13746
2021-09-01 13:34:00,382.41,382.45,382.41,382.41,10874
2021-09-01 13:35:00,382.41,382.43,382.3925,382.42,9743
2021-09-01 13:36:00,382.4201,382.43,382.38,382.38,17212
2021-09-01 13:37:00,382.39,382.41,382.38,382.405,16781
2021-09-01 13:38:00,382.395,382.405,382.35,382.35,35662
2021-09-01 13:39:00,382.36,382.365,382.33,382.33,10255
2021-09-01 13:40:00,382.3375,382.3376,382.28,382.28,33230
2021-09-01 13:41:00,382.2798,382.2798,382.24,382.27,18661
2021-09-01 13:42:00,382.269,382.33,382.26,382.285,19895
2021-09-01 13:43:00,382.275,382.29,382.25,382.28,14819
2021-09-01 13:44:00,382.28,382.3073,382.2701,382.285,10679
2021-09-01 13:45:00,382.29,382.32,382.285,382.3,17455
2021-09-01 13:46:00,382.3176,382.345,382.29,382.29,23506
2021-09-01 13:47:00,382.3,382.3,382.24,382.24,22588
2021-09-01 13:48:00,382.24,382.27,382.225,382.27,15811
2021-09-01 13:49:00,382.27,382.309,382.265,382.295,12421
2021-09-01 13:50:00,382.3,382.3077,382.25,382.28,24385
2021-09-01 13:51:00,382.29,382.315,382.285,382.295,10132
2021-09-01 13:52:00,382.28,382.3,382.27,382.27,10397
2021-09-01 13:53:00,382.27,382.29,382.201,382.201,21157
2021-09-01 13:54:00,382.2,382.22,382.175,382.175,20806
2021-09-01 13:55:00,382.18,382.21,382.17,382.2,12133
2021-09-01 13:56:00,382.21,382.25,382.21,382.25,13052
2021-09-01 13:57:00,382.2401,382.255,382.23,382.245,14491
2021-09-01 13:58:00,382.25,382.285,382.2459,382.275,35472
2021-09-01 13:59:00,382.2707,382.301,382.2707,382.288,16894
2021-09-01 14:00:00,382.28,382.29,382.27,382.27,7510
2021-09-01 14:01:00,382.27,382.27,382.19,382.245,11175
2021-09-01 14:02:00,382.24,382.29,382.24,382.28,5032
2021-09-01 14:03:00,382.28,382.28,382.25,382.25,6898
2021-09-01 14:04:00,382.25,382.28,382.2499,382.255,18316
2021-09-01 14:05:00,382.25,382.26,382.17,382.19,17768
2021-09-01 14:06:00,382.185,382.2,382.16,382.165,14209
2021-09-01 14:07:00,382.1605,382.18,382.15,382.18,27898
2021-09-01 14:08:00,382.18,382.19,382.1629,382.19,11442
2021-09-01 14:09:00,382.185,382.1899,382.12,382.16,24882
2021-09-01 14:10:00,382.16,382.23,382.15,382.22,16188
2021-09-01 14:11:00,382.22,382.24,382.19,382.201,6186
2021-09-01 14:12:00,382.2001,382.22,382.2,382.21,11319
2021-09-01 14:13:00,382.2,382.22,382.18,382.21,11875
2021-09-01 14:14:00,382.22,382.2312,382.2,382.21,8396
2021-09-01 14:15:00,382.2001,382.22,382.1525,382.17,19781
2021-09-01 14:16:00,382.1501,382.17,382.125,382.13,12582
2021-09-01 14:17:00,382.14,382.14,382.115,382.13,29885
2021-09-01 14:18:00,382.11,382.13,382.1,382.11,40426
2021-09-01 14:19:00,382.1099,382.11,382.03,382.03,81574
2021-09-01 14:20:00,382.04,382.085,382.02,382.07,23539
2021-09-01 14:21:00,382.06,382.07,382.02,382.02,13118
2021-09-01 14:22:00,382.02,382.02,381.95,381.99,60121
2021-09-01 14:23:00,381.97,382.03,381.9501,382.02,20079
2021-09-01 14:24:00,382.01,382.04,381.91,381.92,68556
2021-09-01 14:25:00,381.92,381.98,381.92,381.97,15870
2021-09-01 14:26:00,381.99,381.99,381.945,381.99,20529
2021-09-01 14:27:00,381.99,382.01,381.97,381.9899,13349
2021-09-01 14:28:00,381.985,381.995,381.94,381.94,15825
2021-09-01 14:29:00,381.93,381.9499,381.86,381.88,37211
2021-09-01 14:30:00,381.88,381.94,381.85,381.895,23099
2021-09-01 14:31:00,381.9,381.9001,381.73,381.73,38838
2021-09-01 14:32:00,381.72,381.7212,381.59,381.59,54519
2021-09-01 14:33:00,381.59,381.59,381.471,381.56,149797
2021-09-01 14:34:00,381.55,381.56,381.32,381.357,142722
2021-09-01 14:35:00,381.34,381.35,381.085,381.09,115347
2021-09-01 14:36:00,381.09,381.36,381.04,381.36,161816
2021-09-01 14:37:00,381.35,381.38,381.21,381.26,83017
2021-09-01 14:38:00,381.25,381.26,381.12,381.13,47714
2021-09-01 14:39:00,381.14,381.27,381.125,381.27,58191
2021-09-01 14:40:00,381.27,381.49,381.245,381.4525,92133
2021-09-01 14:41:00,381.44,381.49,381.4,381.45,45064
2021-09-01 14:42:00,381.46,381.46,381.37,381.3901,53413
2021-09-01 14:43:00,381.3614,381.4363,381.3,381.43,32704
2021-09-01 14:44:00,381.43,381.525,381.41,381.505,66233
2021-09-01 14:45:00,381.51,381.5599,381.505,381.53,36121
2021-09-01 14:46:00,381.5203,381.5203,381.37,381.385,33156
2021-09-01 14:47:00,381.3799,381.3997,381.33,381.33,35957
2021-09-01 14:48:00,381.33,381.3918,381.3101,381.35,35309
2021-09-01 14:49:00,381.36,381.4,381.23,381.23,41618
2021-09-01 14:50:00,381.23,381.39,381.22,381.36,55061
2021-09-01 14:51:00,381.355,381.4699,381.355,381.44,66381
2021-09-01 14:52:00,381.44,381.44,381.361,381.41,37649
2021-09-01 14:53:00,381.415,381.43,381.336,381.37,54233
2021-09-01 14:54:00,381.37,381.449,381.35,381.42,96026
2021-09-01 14:55:00,381.43,381.46,381.37,381.45,25855
2021-09-01 14:56:00,381.45,381.49,381.44,381.45,38478
2021-09-01 14:57:00,381.44,381.5,381.4,381.4201,156618
2021-09-01 14:58:00,381.42,381.44,381.3,381.31,27499
2021-09-01 14:59:00,381.315,381.39,381.2925,381.37,23338
2021-09-01 15:00:00,381.38,381.39,381.201,381.255,44922
2021-09-01 15:01:00,381.26,381.39,381.245,381.34,52230
2021-09-01 15:02:00,381.34,381.37,381.25,381.3,45325
2021-09-01 15:03:00,381.29,381.389,381.29,381.29,40058
2021-09-01 15:04:00,381.29,381.31,381.25,381.27,26261
2021-09-01 15:05:00,381.27,381.43,381.27,381.31,36571
2021-09-01 15:06:00,381.3,381.32,381.105,381.105,45097
2021-09-01 15:07:00,381.09,381.19,380.97,381.16,105185
2021-09-01 15:08:00,381.14,381.14,380.985,381.0,64530
2021-09-01 15:09:00,381.0024,381.1199,381.0024,381.0301,48724
2021-09-01 15:10:00,381.05,381.055,380.881,380.95,122861
2021-09-01 15:11:00,380.95,381.19,380.95,381.15,122560
2021-09-01 15:12:00,381.16,381.26,381.14,381.25,46709
2021-09-01 15:13:00,381.24,381.35,381.24,381.3,132930
2021-09-01 15:14:00,381.3,381.4,381.27,381.4,83274
2021-09-01 15:15:00,381.38,381.52,381.37,381.505,60812
2021-09-01 15:16:00,381.5,381.5,381.44,381.47,39826
2021-09-01 15:17:00,381.46,381.5,381.44,381.465,24038
2021-09-01 15:18:00,381.465,381.59,381.46,381.56,45796
2021-09-01 15:19:00,381.565,381.5997,381.515,381.585,70794
2021-09-01 15:20:00,381.59,381.64,381.56,381.625,518216
2021-09-01 15:21:00,381.62,381.62,381.5428,381.605,34668
2021-09-01 15:22:00,381.605,381.62,381.555,381.6,26825
2021-09-01 15:23:00,381.59,381.64,381.58,381.63,20132
2021-09-01 15:24:00,381.63,381.6312,381.52,381.52,36668
2021-09-01 15:25:00,381.515,381.55,381.43,381.45,46134
2021-09-01 15:26:00,381.46,381.49,381.34,381.42,60832
2021-09-01 15:27:00,381.39,381.4,381.32,381.325,33518
2021-09-01 15:28:00,381.32,381.4101,381.31,381.3921,51249
2021-09-01 15:29:00,381.39,381.4299,381.32,381.32,40701
2021-09-01 15:30:00,381.3199,381.32,381.19,381.265,120829
2021-09-01 15:31:00,381.275,381.32,381.195,381.29,82197
2021-09-01 15:32:00,381.28,381.32,381.23,381.25,49872
2021-09-01 15:33:00,381.23,381.31,381.215,381.24,48245
2021-09-01 15:34:00,381.23,381.245,381.17,381.19,49444
2021-09-01 15:35:00,381.21,381.275,381.15,381.275,55498
2021-09-01 15:36:00,381.27,381.27,381.145,381.145,86775
2021-09-01 15:37:00,381.1499,381.16,380.98,380.98,89031
2021-09-01 15:38:00,380.96,381.06,380.92,381.06,133032
2021-09-01 15:39:00,381.04,381.045,380.87,380.88,69510
2021-09-01 15:40:00,380.89,381.07,380.87,381.0317,83358
2021-09-01 15:41:00,381.03,381.03,380.905,380.91,97417
2021-09-01 15:42:00,380.91,381.01,380.91,380.975,184642
2021-09-01 15:43:00,380.96,380.96,380.631,380.65,172528
2021-09-01 15:44:00,380.64,380.805,380.63,380.805,124889
2021-09-01 15:45:00,380.81,380.95,380.68,380.92,120701
2021-09-01 15:46:00,380.91,381.0293,380.885,380.97,78332
2021-09-01 15:47:00,380.98,381.1,380.96,381.09,111427
2021-09-01 15:48:00,381.095,381.13,380.96,381.035,58291
2021-09-01 15:49:00,381.03,381.03,380.92,380.92,474466
2021-09-01 15:50:00,380.94,380.97,380.67,380.81,181316
2021-09-01 15:51:00,380.81,380.855,380.7699,380.85,319574
2021-09-01 15:52:00,380.86,380.93,380.7899,380.7899,127848
2021-09-01 15:53:00,380.78,380.7999,380.6,380.74,448613
2021-09-01 15:54:00,380.74,380.8,380.53,380.5874,372390
2021-09-01 15:55:00,380.58,380.62,380.49,380.565,490957
2021-09-01 15:56:00,380.5601,380.599,380.39,380.44,475748
2021-09-01 15:57:00,380.44,380.47,380.37,380.43,291612
2021-09-01 15:58:00,380.43,380.475,380.3799,380.42,688529
2021-09-01 15:59:00,380.415,380.61,380.41,380.59,672139
2021-09-01 16:00:00,380.59,380.73,380.56,380.58,55483
